ensembl_gene_id,mgi_symbol,gene_biotype,chromosome_name,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSMUSG00000083093,Gm15385,unprocessed_pseudogene,X,2.33987463015907,-0.0252937555942925,0.181123940973999,0.548470325911484,NA
ENSMUSG00000083111,Gm14421,unprocessed_pseudogene,2,5.22348717131407,0.0205847979364987,0.159454808391574,0.6624702217717,NA
ENSMUSG00000083138,Cyp4a29,protein_coding,4,1.55283063688832,-0.0192530756990919,0.189651031949016,0.603583951256547,NA
ENSMUSG00000083139,Gm12418,processed_pseudogene,4,0.729861606254498,0.00809731014627227,0.197975679905434,0.786046320120749,NA
ENSMUSG00000083149,Gm11380,processed_pseudogene,13,4.20645118069185,-0.0586268492347809,0.210339325737291,0.203454122833197,NA
ENSMUSG00000083161,Gm11427,transcribed_unprocessed_pseudogene,11,3.4781344452793,-0.0083282619641864,0.171405435234442,0.843507426872281,NA
ENSMUSG00000083170,Gm14405,unprocessed_pseudogene,2,3.07695973779016,0.0257066407991065,0.17535622468632,0.559649344809562,NA
ENSMUSG00000083186,Gm11805,processed_pseudogene,4,0.839103156411323,-0.0548890823786273,0.238005605212289,0.11497925644689,NA
ENSMUSG00000083190,Cyp4a30-ps,unprocessed_pseudogene,4,0.965093704148763,0.0116638708801001,0.193779241960939,0.724052235016481,NA
ENSMUSG00000083199,Gm9432,processed_pseudogene,X,3.487171016953,0.0470296462713947,0.182550261973652,0.333756186434482,NA
ENSMUSG00000083209,Gm11969,processed_pseudogene,11,3.59484363176689,-0.064026414402825,0.226881463823374,0.14133582251217,NA
ENSMUSG00000083210,Gm14869,processed_pseudogene,X,0.899694656867705,-0.00985162963548279,0.200001857791876,0.733218592314004,NA
ENSMUSG00000083219,Gm11410,processed_pseudogene,4,7.24236695272803,0.484385320205467,0.487171424328356,0.00144789259358212,NA
ENSMUSG00000083226,Gm7831,processed_pseudogene,16,3.14912691776424,-0.0694306393556699,0.212416129177672,0.169805828518411,NA
ENSMUSG00000083233,Gm13406,processed_pseudogene,2,1.03468786994017,-0.0193384934223225,0.195416287853898,0.5727096045623,NA
ENSMUSG00000083240,Gm13453,processed_pseudogene,2,2.37206329457354,-0.035282959732928,0.18451397659949,0.424540856126153,NA
ENSMUSG00000083258,Gm5939,processed_pseudogene,X,1.05306713336431,-0.000784716271156224,0.192179696583635,0.980824667194799,NA
ENSMUSG00000083270,Gm13498,processed_pseudogene,2,1.77488893746598,0.0106392281949149,0.187659922166896,0.767731675485438,NA
ENSMUSG00000083287,Gm13502,processed_pseudogene,2,5.85185022040683,0.000375745286636294,0.162923541381678,0.99324617950973,NA
ENSMUSG00000083307,AA414768,processed_pseudogene,X,2.63246735670715,-0.0167471772312019,0.172679399968903,0.696498902200067,NA
ENSMUSG00000083320,Gm13935,processed_pseudogene,2,7.90020217553548,-0.122234551054577,0.258869917627274,0.0574938147846914,NA
ENSMUSG00000083326,Rpl38-ps1,processed_pseudogene,4,6.86941062251586,0.0333488310741607,0.152821984120765,0.512787517143906,NA
ENSMUSG00000083337,Gm11539,processed_pseudogene,11,7.48035906886688,-0.0466242356303263,0.167267175915455,0.364868634152192,NA
ENSMUSG00000083367,Gm8806,processed_pseudogene,X,3.78453318312195,-0.0788584843328509,0.226769773622991,0.124924278755696,NA
ENSMUSG00000083373,Gm13392,processed_pseudogene,2,7.15123571965238,0.0116930468572648,0.144391751542476,0.814035917634394,NA
ENSMUSG00000083394,Gm11703,processed_pseudogene,11,2.71307237321775,-0.038689802143735,0.189464825026358,0.377916764913761,NA
ENSMUSG00000083411,Rpl30-ps10,processed_pseudogene,X,1.04106966769013,-0.0254409994202128,0.198581175558393,0.466491131025529,NA
ENSMUSG00000083418,Olfr1035-ps1,transcribed_unprocessed_pseudogene,2,0.888390586164305,0.0254737229674626,0.208165316143875,0.395423221875548,NA
ENSMUSG00000083454,Gm13226,processed_pseudogene,4,6.28113130018485,-0.103975734842016,0.229778591794769,0.0912348536433061,NA
ENSMUSG00000083465,Gm11652,processed_pseudogene,11,4.27598764918715,-0.0201385850711261,0.160502425626626,0.66718978379406,NA
ENSMUSG00000083468,Gm9431,processed_pseudogene,X,2.32745944895121,-0.031969219458507,0.185807559519971,0.453541123744964,NA
ENSMUSG00000083477,Gm5555,processed_pseudogene,5,2.76179578819698,-0.0649569249545833,0.215051130391086,0.174019460344368,NA
ENSMUSG00000083481,Rps8-ps2,processed_pseudogene,2,9.92953152285357,-0.518968723908673,0.463650215014533,0.00132874091749863,NA
ENSMUSG00000083483,Gm14044,processed_pseudogene,2,5.16117615683572,-0.0438253097789364,0.174155232021006,0.375111366393719,NA
ENSMUSG00000083494,Gm12873,unprocessed_pseudogene,4,1.6452100064191,-0.00183783345288039,0.185034754034286,0.959733039509556,NA
ENSMUSG00000083496,Gm11263,processed_pseudogene,4,3.9192325994459,-0.074147085314783,0.208838652060683,0.164674544285009,NA
ENSMUSG00000083539,Gm12466,processed_pseudogene,4,1.45439074988051,-0.0642339233767428,0.232058914949815,0.125357532833284,NA
ENSMUSG00000083567,Gm11451,processed_pseudogene,2,6.76480397962619,-0.0206937577914663,0.147912161325691,0.678013049321963,NA
ENSMUSG00000083579,Gm15538,processed_pseudogene,16,2.91056267135856,-0.0092674655078866,0.172889963267938,0.824505243527172,NA
ENSMUSG00000083608,Gm14863,processed_pseudogene,X,4.69603228686309,-0.0419148016626927,0.173882097085938,0.391472876516617,NA
ENSMUSG00000083614,Gm12795,processed_pseudogene,4,5.27216971161593,-0.0614847981006432,0.186316788621764,0.24381103633403,NA
ENSMUSG00000083618,Gm11771,unprocessed_pseudogene,11,2.72446914767968,-0.0278659347475287,0.178459031890397,0.52385450306014,NA
ENSMUSG00000083619,Gm14414,processed_pseudogene,2,3.6027216363938,0.0152457389930197,0.167670546838299,0.730042294390002,NA
ENSMUSG00000083626,Gm4459,processed_pseudogene,7,5.81450944500841,0.0185377700431424,0.152718685154037,0.701913155889143,NA
ENSMUSG00000083633,Gm13312,processed_pseudogene,2,2.23318308983832,0.000269876907378104,0.172480697818799,0.994802504194853,NA
ENSMUSG00000083649,Rasl2-9,protein_coding,7,3.0494903835872,0.151833532804638,0.381736780583317,0.00928921365316263,NA
ENSMUSG00000083674,Zfp133-ps,transcribed_unitary_pseudogene,2,3.74178161141694,0.0549125526794485,0.187789297158797,0.274466298400268,NA
ENSMUSG00000083688,Gm13743,processed_pseudogene,2,3.65763788635754,-0.055821271464735,0.190657922462476,0.264040137160846,NA
ENSMUSG00000083692,Gm9575,processed_pseudogene,16,0.755981162843004,-0.0205744380941206,0.204203263644726,0.491554610760241,NA
ENSMUSG00000083705,Gm8624,transcribed_processed_pseudogene,11,3.12983791201749,-0.00794615495419291,0.165595669099166,0.856483511630718,NA
ENSMUSG00000083718,Ccnb2-ps,transcribed_processed_pseudogene,8,4.85637488957776,-0.0316800422151044,0.165775268886903,0.508752465478311,NA
ENSMUSG00000083720,Gm12901,processed_pseudogene,4,1.74160236758136,-0.0558731873355832,0.214182461428372,0.198433405305869,NA
ENSMUSG00000083723,Rpl23a-ps14,processed_pseudogene,11,1.65449278983687,0.00929291280400466,0.187193238767567,0.796483598446964,NA
ENSMUSG00000083736,Gm6039,processed_pseudogene,X,6.99189982264631,-0.0364918783178731,0.150058176829877,0.483738266100793,NA
ENSMUSG00000083748,Gm11662,processed_pseudogene,11,2.91855681301518,-0.020072453669292,0.174002339022997,0.641964158784739,NA
ENSMUSG00000083757,Rps15a-ps4,transcribed_processed_pseudogene,4,2.3655378762397,-0.0459942414189772,0.200369757115002,0.288670339981813,NA
ENSMUSG00000083792,Rpl12-ps2,processed_pseudogene,11,1.58724793795075,-0.00617045064458333,0.193996674523824,0.846925607670007,NA
ENSMUSG00000083793,Gm14274,processed_pseudogene,2,1.01462350814596,0.00890392494699974,0.19093087453829,0.793846199929075,NA
ENSMUSG00000083796,Gm13369,processed_pseudogene,2,1.00416392227905,-0.0193188482770096,0.197634534131216,0.559436915435178,NA
ENSMUSG00000083798,Gm14584,processed_pseudogene,X,0.955733357664313,-0.0208533732127447,0.197377818397498,0.537031982712654,NA
ENSMUSG00000083817,Gm14400,unprocessed_pseudogene,2,0.87713772539566,-0.00741584716761714,0.194694185080717,0.815166300582649,NA
ENSMUSG00000083822,Hmgb1-ps5,processed_pseudogene,3,0.989775044753791,-0.102257103759351,0.332505378877509,0.0187879218746298,NA
ENSMUSG00000083827,Gm15712,processed_pseudogene,16,5.99489665943542,-0.0355186324959678,0.158886076628022,0.479551221011733,NA
ENSMUSG00000083832,Gm13771,processed_pseudogene,2,1.06856352873804,-0.0289731929820187,0.199966663942425,0.417816609768902,NA
ENSMUSG00000083834,Gm12577,processed_pseudogene,4,3.39185803707096,0.0483721737953213,0.186419978787768,0.316011504344955,NA
ENSMUSG00000083853,Gm15696,processed_pseudogene,16,3.61864286755553,0.0110006384098315,0.162996504896776,0.806657516357887,NA
ENSMUSG00000083854,Dnajc19-ps,processed_pseudogene,7,6.25005947649453,0.107247824883051,0.236241380834133,0.0831142699162266,NA
ENSMUSG00000083856,Gm13886,processed_pseudogene,2,8.15674201561217,0.0076606373268366,0.144298849993472,0.876922420920154,NA
ENSMUSG00000083887,Gm11930,processed_pseudogene,4,3.53446152493259,0.0880936430293254,0.244912825370339,0.085668051727936,NA
ENSMUSG00000083892,Gm1848,processed_pseudogene,X,2.19803554120907,-0.00273560400521887,0.187676827093832,0.93795021482968,NA
ENSMUSG00000083906,Gm15186,processed_pseudogene,X,2.65855647563593,-0.126210395791394,0.286681666982017,0.0369104873111865,NA
ENSMUSG00000083909,Gm15842,processed_pseudogene,5,1.74115597287917,0.0075996116108398,0.186069121607855,0.834362173097626,NA
ENSMUSG00000083911,Gm4342,processed_pseudogene,8,3.33355275729341,-0.04968904819779,0.19111060396051,0.296481006242613,NA
ENSMUSG00000083921,Gm15750,processed_pseudogene,5,1.08960310787637,-0.023235762992888,0.199346189935296,0.489938391416888,NA
ENSMUSG00000083935,Gm12294,processed_pseudogene,11,2.7525784919123,-0.0878029933345013,0.23380885339868,0.103762722189858,NA
ENSMUSG00000083943,Gm11483,processed_pseudogene,4,1.64068603648788,-0.0452946335901052,0.211634335864428,0.242411229913402,NA
ENSMUSG00000083953,Gm14049,processed_pseudogene,2,7.90333606430803,-0.00282216733506256,0.153629387301832,0.952018407683589,NA
ENSMUSG00000083974,Gm16053,processed_pseudogene,7,1.29649267142049,0.0233630467851282,0.19434740072625,0.518754809487883,NA
ENSMUSG00000084024,Gm15937,processed_pseudogene,15,2.97272025569699,0.0127087258996104,0.170497710465195,0.767467192176504,NA
ENSMUSG00000084025,Gm6276,processed_pseudogene,17,4.13958411722738,-0.0339589509426865,0.171725858254236,0.471530716839292,NA
ENSMUSG00000084047,Gm14984,processed_pseudogene,X,2.83608056423958,-0.0130067733372853,0.169959342126008,0.763275847806601,NA
ENSMUSG00000084048,Gm12042,processed_pseudogene,11,2.46451855528293,-0.0156777772022464,0.176883421616252,0.70464184027247,NA
ENSMUSG00000084071,Gm13378,processed_pseudogene,2,3.86385407474287,-0.040022422296736,0.177430565011113,0.400190968827507,NA
ENSMUSG00000084093,Gm16418,processed_pseudogene,1,0.898416984427239,0.0177584558316931,0.199760038027688,0.57131059805313,NA
ENSMUSG00000084119,Gm12351,processed_pseudogene,4,4.73581899053558,-0.0834825740232336,0.212278742650205,0.138892746381405,NA
ENSMUSG00000084128,Esrp2,protein_coding,8,1.55915619694062,-0.0135744250229135,0.19360639818719,0.686005905866552,NA
ENSMUSG00000084137,Gm9085,processed_pseudogene,X,2.85207952945744,-0.0680555371523841,0.215638382641639,0.165845898961195,NA
ENSMUSG00000084149,Gm12944,processed_pseudogene,4,3.97773472688998,-0.0195341348707602,0.168779841042912,0.661326377487957,NA
ENSMUSG00000084154,Gm15644,processed_pseudogene,6,3.1147158670203,0.0469225903877263,0.188757161296937,0.319679753785802,NA
ENSMUSG00000084159,Gm12696,processed_pseudogene,4,3.30333684672372,-0.439023393476326,0.58330847412867,0.000973723954182242,NA
ENSMUSG00000084166,Gm6451,processed_pseudogene,X,1.0112884463347,-0.0256687947991525,0.199252330189304,0.459402205973889,NA
ENSMUSG00000084178,Gm11759,processed_pseudogene,2,1.39600273958651,0.00874217908803954,0.186810451486833,0.808846644758852,NA
ENSMUSG00000084185,Rplp1-ps1,processed_pseudogene,X,0.72731344657593,0.00709908158862684,0.197735766299548,0.81178245667974,NA
ENSMUSG00000084188,Gm12851,processed_pseudogene,4,6.26993981730445,-0.707467654995402,0.530343706734675,0.000345141102217181,NA
ENSMUSG00000084252,Gm12036,processed_pseudogene,11,1.00765856597072,0.0111704371212711,0.19511976465589,0.728414020361287,NA
ENSMUSG00000084260,Gm12844,processed_pseudogene,4,2.1528924410763,0.0137061314721316,0.178527810223295,0.734534487981874,NA
ENSMUSG00000084261,Rpl36a-ps4,processed_pseudogene,2,2.42084962531164,-0.0816149363655543,0.249423116506182,0.0788491002908547,NA
ENSMUSG00000084265,Gm14541,processed_pseudogene,X,1.24656197101992,0.00767221673870658,0.189958812824035,0.823548064368876,NA
ENSMUSG00000084284,Tpt1-ps6,processed_pseudogene,X,1.58549551862727,-0.0177086861589357,0.18383124347361,0.651281319287841,NA
ENSMUSG00000084289,Gm6977,processed_pseudogene,X,3.13232363681043,-0.0176267949648504,0.173245100002349,0.681301707052933,NA
ENSMUSG00000084292,Gm13535,processed_pseudogene,2,6.31976476420513,0.0315685874935098,0.156502729161747,0.526659471240789,NA
ENSMUSG00000084304,Gm6142,processed_pseudogene,16,8.75666411520063,0.0225127889923163,0.153431246429814,0.644967145237402,NA
ENSMUSG00000084325,Gm15550,processed_pseudogene,6,0.87078618214981,-0.0250128136137456,0.201459731615675,0.452426102070313,NA
ENSMUSG00000084329,Gm6733,processed_pseudogene,11,2.11868541729825,0.0125022911450979,0.17687033478411,0.759442292804211,NA
ENSMUSG00000084345,Rpl17-ps4,processed_pseudogene,4,4.1462890415265,-0.00218053824251398,0.159224611182304,0.9617163586109,NA
ENSMUSG00000084348,Gm14608,processed_pseudogene,X,1.34649788509808,0.0837107176620627,0.307648865626451,0.028010693316207,NA
ENSMUSG00000084381,AA413626,processed_pseudogene,11,1.30247419583338,-0.0355020886270972,0.201960629273381,0.34812002535632,NA
ENSMUSG00000084383,Gm13370,processed_pseudogene,2,2.33165143138121,0.0713772967354496,0.228174702674522,0.13014705388461,NA
ENSMUSG00000084411,Gm11510,processed_pseudogene,11,3.63586259878474,-0.160281135369753,0.306374261100398,0.0263212602113078,NA
ENSMUSG00000084497,Gm22107,snRNA,15,1.89135374181662,-0.0374938937919184,0.197191892980905,0.356973279858292,NA
ENSMUSG00000084757,1700057H15Rik,lincRNA,4,0.880065527344653,0.0134460413328429,0.196889167688345,0.671412973203423,NA
ENSMUSG00000084771,A230072E10Rik,antisense,X,2.72455053895483,-0.0171218878355415,0.181823032804545,0.667362478584378,NA
ENSMUSG00000084772,Gm15473,lincRNA,6,2.57696894278315,-0.0616628802530306,0.218089922545309,0.172284629923126,NA
ENSMUSG00000084781,D930015M05Rik,processed_transcript,2,1.37272418411394,-0.0187387375689025,0.18982466545327,0.61111257394342,NA
ENSMUSG00000084785,Gm13972,processed_transcript,2,0.989794415822892,0.00350484813395807,0.190796738137045,0.916764245619582,NA
ENSMUSG00000084790,Gm15879,antisense,16,6.14160610660798,-0.00655543668750858,0.151274576718305,0.890553336921395,NA
ENSMUSG00000084792,1700056N10Rik,lincRNA,16,3.20324004250096,-0.0383873571333686,0.185858004942208,0.392120021089728,NA
ENSMUSG00000084796,Mir142hg,lincRNA,11,4.67506404509953,-0.000560957293821305,0.161454463018145,0.990009813309114,NA
ENSMUSG00000084800,Gm12205,antisense,11,1.0872670029445,-0.00876849432863818,0.192995381989915,0.789955533040086,NA
ENSMUSG00000084803,5830444B04Rik,processed_transcript,4,1.92575242199051,0.0143334679385669,0.182940682792021,0.711904911910058,NA
ENSMUSG00000084804,1700095J12Rik,antisense,4,0.865662237646122,-0.0368052462384481,0.214335276722703,0.263905078341877,NA
ENSMUSG00000084806,Gm15232,lincRNA,X,1.78788266445499,-0.03524348564929,0.197033359646037,0.375759014879856,NA
ENSMUSG00000084819,Gm11967,antisense,11,3.43331951078819,0.256141838789717,0.444504416702468,0.00410768013385487,NA
ENSMUSG00000084821,Gm15880,antisense,7,4.03292972496132,0.00965966087110324,0.160393543229195,0.831943147340017,NA
ENSMUSG00000084828,Gm12367,processed_transcript,4,3.01409817198616,0.0212523035121677,0.183022507589001,0.598677753369285,NA
ENSMUSG00000084829,Gm14266,lincRNA,2,0.84758732505612,0.00296400916875825,0.199892959307759,0.915443998396267,NA
ENSMUSG00000084831,Gm14710,unprocessed_pseudogene,X,0.714878270247771,-0.00492115556597165,0.199951673899671,0.860821557810779,NA
ENSMUSG00000084833,Gm12649,lincRNA,4,1.50541859447174,-0.0643940658279909,0.241016504245077,0.100596630663732,NA
ENSMUSG00000084834,4930565N06Rik,antisense,16,1.33884342946206,-0.020649282201891,0.188387445460458,0.587294212560012,NA
ENSMUSG00000084845,Tmem240,protein_coding,4,2.3335262473409,0.0468854757236265,0.196055852395428,0.298714175265822,NA
ENSMUSG00000084846,A730011C13Rik,antisense,3,6.62780087480862,0.0158886678448043,0.154060834168339,0.739447227226644,NA
ENSMUSG00000084850,Gm12092,lincRNA,11,1.76934954835593,-0.0262649905611168,0.19018513642039,0.501483825061119,NA
ENSMUSG00000084862,Gm16278,antisense,17,7.7834901148652,-0.0193042551349532,0.142459701652508,0.70481188548662,NA
ENSMUSG00000084866,A930006K02Rik,processed_transcript,16,2.65251435059733,0.019893584908219,0.182048790603137,0.622426703707685,NA
ENSMUSG00000084880,Tomm6os,antisense,17,1.47630231084853,-0.0167622868681161,0.190442219974582,0.641649381126073,NA
ENSMUSG00000084902,Gm281,protein_coding,14,1.80915696409674,-0.00663050215071246,0.178416847434537,0.866816157902578,NA
ENSMUSG00000084904,Gm14827,lincRNA,X,0.888753654448468,0.0182641404939005,0.199911663081653,0.561547623793814,NA
ENSMUSG00000084911,Gm16185,antisense,9,5.83294318274305,-0.0614040355378265,0.180091550681097,0.252764656563117,NA
ENSMUSG00000084913,Gm7616,antisense,9,0.90426546426911,-0.0231581161983882,0.201557166691201,0.47545730708026,NA
ENSMUSG00000084915,C230037L18Rik,antisense,15,6.58159192846618,0.00315411381427093,0.150512981705229,0.947281262308743,NA
ENSMUSG00000084918,Gm12708,lincRNA,4,0.912233106936123,0.0104454831116385,0.196235593289223,0.739063354017388,NA
ENSMUSG00000084925,1810062O18Rik,antisense,14,5.57434803255628,-0.0430481899737466,0.165033563357994,0.397767207590332,NA
ENSMUSG00000084929,Foxo6os,antisense,4,1.51971164850555,0.0281388031507743,0.202118801149263,0.41249756251504,NA
ENSMUSG00000084938,BB557941,processed_transcript,2,1.4862970895884,-0.0153096121075932,0.187707406444836,0.678599494435071,NA
ENSMUSG00000084941,Gm11944,processed_transcript,11,0.737609671768191,-0.0274610624038135,0.206017454905004,0.391426758838023,NA
ENSMUSG00000084946,Dlx1as,antisense,2,9.56439659728571,-0.0177800543463657,0.143056801686753,0.725476678682505,NA
ENSMUSG00000084950,Gm5577,antisense,6,5.64336748996748,-0.0323888467961255,0.159679225883003,0.51197821662432,NA
ENSMUSG00000084966,2810471M01Rik,lincRNA,11,0.726400354559973,-0.0316358731389192,0.211547315771221,0.314078806372216,NA
ENSMUSG00000084978,Gm11655,antisense,11,8.96275709956203,-0.0664021434705994,0.172618518784823,0.23647490720112,NA
ENSMUSG00000084990,Gm14549,antisense,X,2.25258242078979,0.0567144664596038,0.213623800111481,0.198196417558359,NA
ENSMUSG00000084993,Gm12305,sense_intronic,11,3.82421980858732,0.0171205961460095,0.167407143137794,0.700754938835314,NA
ENSMUSG00000084998,Gm16279,antisense,17,1.17001780249322,0.0520228648778907,0.228350166215054,0.150191733496086,NA
ENSMUSG00000084999,Gm15839,antisense,16,1.88735505891239,0.00985196991497568,0.186186532592294,0.78777155204709,NA
ENSMUSG00000085007,Gm11549,protein_coding,3,1.25398369662669,0.0026744079645665,0.190543106597616,0.93661080829038,NA
ENSMUSG00000085012,Gm15492,antisense,6,1.84669474423503,-0.0332912700339608,0.204156617486891,0.352191738544021,NA
ENSMUSG00000085024,C230035I16Rik,lincRNA,13,3.12809571219394,-0.0652490463331789,0.20681229669687,0.192711124762647,NA
ENSMUSG00000085036,Gm14011,antisense,2,7.65890182012258,-0.012196818786899,0.150948525295772,0.799949059494732,NA
ENSMUSG00000085049,Parvaos,antisense,7,0.941153428807923,0.00683411725024209,0.196726448546237,0.82215115423519,NA
ENSMUSG00000085051,Gm11542,processed_transcript,11,1.40020047588817,-0.00140077031431867,0.183897443014277,0.969734484702512,NA
ENSMUSG00000085054,Gm15834,lincRNA,1,4.5332470391388,0.00278409967461675,0.160047346987753,0.950907290448777,NA
ENSMUSG00000085055,Gm15958,antisense,18,1.23683066502391,-0.0286173043427511,0.196981981787831,0.439326353225798,NA
ENSMUSG00000085058,8030453O22Rik,processed_transcript,6,1.58694419082696,0.0340874895424133,0.201659286272585,0.360851967887622,NA
ENSMUSG00000085063,Gm16024,antisense,4,1.3805555022519,-0.0105115060919096,0.18567952140929,0.775956401825732,NA
ENSMUSG00000085070,Gm13211,lincRNA,2,1.252141687635,-0.0288325902859769,0.196176435412304,0.44146011678847,NA
ENSMUSG00000085071,Gm14066,processed_transcript,2,3.76921318290804,-0.0146296238971416,0.162967131838522,0.747192197727735,NA
ENSMUSG00000085072,Ict1os,antisense,11,2.830226286436,-0.0615560404380738,0.202599623491506,0.213965053211659,NA
ENSMUSG00000085084,4930570G19Rik,lincRNA,3,3.38897691206753,0.00488047655545561,0.166031351480123,0.910892744271067,NA
ENSMUSG00000085085,1700086P04Rik,lincRNA,4,1.93077473002352,0.0630020582923945,0.22699261850929,0.142088117960781,NA
ENSMUSG00000085091,Egfros,antisense,11,4.62646969093621,-0.0508252882339863,0.182288139464596,0.309051875931629,NA
ENSMUSG00000085095,Gm15635,antisense,7,1.1663525974541,0.0227966136370332,0.198406929784151,0.502190003132549,NA
ENSMUSG00000085102,1700010K24Rik,antisense,3,4.53629256565815,0.0468239801754776,0.174408421701534,0.351350411633657,NA
ENSMUSG00000085105,Gm12758,antisense,7,1.6983991520251,0.058746077975207,0.22929457453129,0.13882576319756,NA
ENSMUSG00000085106,Gm16000,antisense,3,0.841169862901791,0.0370042922556777,0.216699096553186,0.248129353766265,NA
ENSMUSG00000085109,Gm15356,antisense,8,0.799404056146859,-0.00334066320579214,0.197264846098691,0.910351747237952,NA
ENSMUSG00000085110,Gm13920,antisense,2,1.21475124651398,0.0148995983853759,0.195433371350147,0.65083752674217,NA
ENSMUSG00000085118,Gm15774,antisense,7,0.708488767069489,0.0258952809859561,0.208931085799849,0.384629023049462,NA
ENSMUSG00000085124,Gm12766,lincRNA,7,5.34247166775598,0.0249147969303533,0.162437040474272,0.597876923705899,NA
ENSMUSG00000085129,5031425F14Rik,lincRNA,2,1.49576034641458,-0.00323775664242558,0.184195321808806,0.92998235109846,NA
ENSMUSG00000085146,Eif2c5,lincRNA,X,8.11373236807916,-0.0643136180057651,0.171883065994905,0.24743203649567,NA
ENSMUSG00000085152,Gm11496,lincRNA,11,1.18184450784486,-0.00967392449344688,0.190561750782369,0.778512962930222,NA
ENSMUSG00000085154,C130046K22Rik,processed_transcript,11,7.21232572319466,-0.0218067711870544,0.145756116924687,0.66584382814164,NA
ENSMUSG00000085156,Snhg15,lincRNA,11,6.52635625861886,0.034716689928912,0.157273840939617,0.490693869431867,NA
ENSMUSG00000085161,Gm7580,antisense,7,2.22627565679137,0.0128435254236551,0.174546468458337,0.758027544822517,NA
ENSMUSG00000085165,Gm12089,antisense,11,3.0373210345573,-0.00660806496455205,0.17025885004381,0.876193472455599,NA
ENSMUSG00000085166,Gm15522,antisense,5,1.87522493452506,-0.0580872414309203,0.217964455487393,0.17987319641106,NA
ENSMUSG00000085169,Gm10785,antisense,16,1.945904029572,0.015598590035855,0.188950272399095,0.668563860248933,NA
ENSMUSG00000085170,Lrrc75aos1,antisense,11,2.53330118881493,-0.0117353102165749,0.172901745071329,0.780352186271874,NA
ENSMUSG00000085171,D830026I12Rik,lincRNA,6,6.80226825035386,0.0316758274753063,0.158348375832441,0.522311928639514,NA
ENSMUSG00000085175,Gm11423,antisense,11,6.40559246869086,0.0307554878055717,0.155778150255802,0.537221356198624,NA
ENSMUSG00000085181,Gm12709,antisense,4,1.83797295734373,-0.0334300969977038,0.192017715667387,0.414775697748714,NA
ENSMUSG00000085184,4933439K11Rik,processed_transcript,1,2.2329489590422,0.0597588597328893,0.214852696197428,0.186529944731572,NA
ENSMUSG00000085185,BC028777,antisense,17,3.21695372815926,-0.00663520126555052,0.170376449977247,0.875585221008332,NA
ENSMUSG00000085189,Gm11963,antisense,11,2.40163590432987,0.0658798593651546,0.220360202828112,0.157986404540864,NA
ENSMUSG00000085192,Gm12195,antisense,11,2.61166809224648,0.0389500309091144,0.187159674334512,0.383299834786081,NA
ENSMUSG00000085194,Platr32,sense_intronic,7,1.08472706068601,-0.0110405078390178,0.192183241829357,0.743815345944503,NA
ENSMUSG00000085196,Gm14963,lincRNA,19,3.91699711750698,-0.0419641522233751,0.176172801621447,0.386335415461163,NA
ENSMUSG00000085198,4933416E03Rik,processed_transcript,2,1.04809332970309,-0.0212233004748455,0.198115849842602,0.526716667896441,NA
ENSMUSG00000085201,Nr6a1os,antisense,2,6.59970167296439,0.0116845467992479,0.147103305634205,0.811641923473376,NA
ENSMUSG00000085211,B430219N15Rik,antisense,10,1.17465169102164,0.0349171896798047,0.205242749078339,0.333204974410042,NA
ENSMUSG00000085213,Gm13091,antisense,4,2.15370442646228,0.0337614686627206,0.192546684139494,0.409378026837064,NA
ENSMUSG00000085218,BB218582,processed_transcript,2,10.7229876413522,0.0357811826219944,0.14041485014778,0.506562111838716,NA
ENSMUSG00000085229,Gm11672,antisense,11,7.04550936555933,-0.00856776483661976,0.153889705138341,0.855671113025667,NA
ENSMUSG00000085234,Gm15614,antisense,5,6.59298036208646,-0.0505057970521482,0.165167008217578,0.338911679458493,NA
ENSMUSG00000085236,2610206C17Rik,antisense,7,3.86005691972616,0.0450732095946602,0.187667441227103,0.33503476732752,NA
ENSMUSG00000085238,4930479D17Rik,lincRNA,6,2.29747234758295,-0.00843067660606587,0.173065255386006,0.839578912143847,NA
ENSMUSG00000085245,Gm11713,antisense,11,1.63713301410327,0.0358925148660426,0.199467083830763,0.358422142385853,NA
ENSMUSG00000085246,Gm15893,antisense,11,8.26155094073864,-0.161394172296256,0.26313165136201,0.0378860334633961,NA
ENSMUSG00000085247,4930545L23Rik,antisense,2,5.99213598474722,-0.0640910996301011,0.187994951142637,0.229576602471772,NA
ENSMUSG00000085255,Taco1os,antisense,11,2.79603696640734,0.00652019755896381,0.175903873062214,0.872025474003119,NA
ENSMUSG00000085260,Med9os,antisense,11,1.73538807348305,-0.000432147312006362,0.182397019769987,0.990825123533511,NA
ENSMUSG00000085261,Gm13814,lincRNA,2,1.65182757730114,-0.00271069318813145,0.181833956736567,0.942950708882894,NA
ENSMUSG00000085272,Sbk3,protein_coding,7,3.33997370294263,0.0854663270548699,0.294839189377153,0.0325854129424781,NA
ENSMUSG00000085274,BC046401,processed_transcript,2,5.71347910270055,-0.0996103234578112,0.212956232853378,0.108227203957064,NA
ENSMUSG00000085279,Gm15965,antisense,16,2.14177364252201,-0.00825539574536202,0.175997182587575,0.83888170852735,NA
ENSMUSG00000085282,Gm15663,processed_transcript,10,10.7137760248945,-0.169132856079518,0.240760144310269,0.0353881008315073,NA
